ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/97/030/049	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	5 ml	5 vials	Insuman Comb 50
EU/1/97/030/050	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	3 ml	5 cartridges	Insuman Comb 50
EU/1/97/030/051	EMEA/H/C/000201	40 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	10 ml	1 vial	Insuman Comb 50
EU/1/97/030/052	EMEA/H/C/000201	40 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	10 ml	5 vials	Insuman Comb 50
EU/1/97/030/053	EMEA/H/C/000201	100 IU/ml	Solution for injection	Subcutaneous use	vial (glass)	10 ml	3 vials	Insuman Infusat
EU/1/97/030/055	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass)	3 ml	4 cartridges	Insuman Rapid
EU/1/97/030/056	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass)	3 ml	10 cartridges	Insuman Rapid
EU/1/97/030/057	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	4 cartridges	Insuman Basal
EU/1/97/030/058	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	10 cartridges	Insuman Basal
EU/1/97/030/059	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	4 cartridges	Insuman Comb 15
EU/1/97/030/060	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	10 cartridges	Insuman Comb 15
EU/1/97/030/061	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	4 cartridges	Insuman Comb 25
EU/1/97/030/062	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	10 cartridges	Insuman Comb 25
EU/1/97/030/063	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	4 cartridges	Insuman Comb 50
EU/1/97/030/064	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	10 cartridges	Insuman Comb 50
EU/1/97/030/085	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass)	3 ml	3 cartridges	Insuman Rapid
EU/1/97/030/086	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	3 cartridges	Insuman Basal
EU/1/97/030/087	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	3 cartridges	Insuman Comb 15
EU/1/97/030/088	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	3 cartridges	Insuman Comb 25
EU/1/97/030/089	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	3 cartridges	Insuman Comb 50
EU/1/97/030/090	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass)	3 ml	6 cartridges	Insuman Rapid
EU/1/97/030/091	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	6 cartridges	Insuman Basal
EU/1/97/030/092	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	6 cartridges	Insuman Comb 15
EU/1/97/030/093	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	6 cartridges	Insuman Comb 25
EU/1/97/030/094	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	6 cartridges	Insuman Comb 50
EU/1/97/030/095	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass)	3 ml	9 cartridges	Insuman Rapid
EU/1/97/030/096	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	9 cartridges	Insuman Basal
EU/1/97/030/097	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	9 cartridges	Insuman Comb 15
EU/1/97/030/098	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	9 cartridges	Insuman Comb 25
EU/1/97/030/099	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	9 cartridges	Insuman Comb 50
EU/1/97/030/140	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	3 pre-filled pens	Insuman Rapid
EU/1/97/030/141	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	4 pre-filled pens	Insuman Rapid
EU/1/97/030/142	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	5 pre-filled pens	Insuman Rapid
EU/1/97/030/143	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	6 pre-filled pens	Insuman Rapid
EU/1/97/030/144	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	9 pre-filled pens	Insuman Rapid
EU/1/97/030/145	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	10 pre-filled pens	Insuman Rapid
EU/1/97/030/146	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	3 pre-filled pens	Insuman Basal
EU/1/97/030/147	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	4 pre-filled pens	Insuman Basal
EU/1/97/030/148	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	5 pre-filled pens	Insuman Basal
EU/1/97/030/149	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	6 pre-filled pens	Insuman Basal
EU/1/97/030/150	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	9 pre-filled pens	Insuman Basal
EU/1/97/030/151	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	10 pre-filled pens	Insuman Basal
EU/1/97/030/152	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	3 pre-filled pens	Insuman Comb 15
EU/1/97/030/153	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	4 pre-filled pens	Insuman Comb 15
EU/1/97/030/154	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	5 pre-filled pens	Insuman Comb 15
EU/1/97/030/155	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	6 pre-filled pens	Insuman Comb 15
EU/1/97/030/156	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	9 pre-filled pens	Insuman Comb 15
EU/1/97/030/157	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	10 pre-filled pens	Insuman Comb 15
EU/1/97/030/158	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	3 pre-filled pens	Insuman Comb 25
EU/1/97/030/159	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	4 pre-filled pens	Insuman Comb 25
EU/1/97/030/160	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	5 pre-filled pens	Insuman Comb 25
EU/1/97/030/161	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	6 pre-filled pens	Insuman Comb 25
EU/1/97/030/162	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	9 pre-filled pens	Insuman Comb 25
EU/1/97/030/163	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	10 pre-filled pens	Insuman Comb 25
EU/1/97/030/164	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	3 pre-filled pens	Insuman Comb 50
EU/1/97/030/165	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	4 pre-filled pens	Insuman Comb 50
EU/1/97/030/166	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	5 pre-filled pens	Insuman Comb 50
EU/1/97/030/167	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	6 pre-filled pens	Insuman Comb 50
EU/1/97/030/168	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	9 pre-filled pens	Insuman Comb 50
EU/1/97/030/169	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	10 pre-filled pens	Insuman Comb 50
EU/1/97/030/170	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	5 ml	1 vial	Insuman Comb 30
EU/1/97/030/171	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	5 ml	5 vials	Insuman Comb 30
EU/1/97/030/172	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	3 cartridges	Insuman Comb 30
EU/1/97/030/173	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	4 cartridges	Insuman Comb 30
EU/1/97/030/174	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	5 cartridges	Insuman Comb 30
EU/1/97/030/175	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	6 cartridges	Insuman Comb 30
EU/1/97/030/176	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	9 cartridges	Insuman Comb 30
EU/1/97/030/177	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass)	3 ml	10 cartridges	Insuman Comb 30
EU/1/97/030/190	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	3 pre-filled pens	Insuman Comb 30
EU/1/97/030/191	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	4 pre-filled pens	Insuman Comb 30
EU/1/97/030/192	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	5 pre-filled pens	Insuman Comb 30
EU/1/97/030/193	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	6 pre-filled pens	Insuman Comb 30
EU/1/97/030/194	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	9 pre-filled pens	Insuman Comb 30
EU/1/97/030/195	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	cartridge (glass) in pre-filled pen (SoloStar)	3 ml	10 pre-filled pens	Insuman Comb 30
EU/1/97/030/196	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	vials (glass)	10 ml	1 vial	Insuman Rapid
EU/1/97/030/197	EMEA/H/C/000201	100 IU/ml	Solution for injection	Intravenous use, Subcutaneous use	vials (glass)	10 ml	5 vials	Insuman Rapid
EU/1/97/030/198	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	10 ml	1 vial	Insuman Basal
EU/1/97/030/199	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	10 ml	5 vials	Insuman Basal
EU/1/97/030/200	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	10 ml	1 vial	Insuman Comb 30
EU/1/97/030/201	EMEA/H/C/000201	100 IU/ml	Suspension for injection	Subcutaneous use	vial (glass)	10 ml	5 vials	Insuman Comb 30
EU/1/97/030/202	EMEA/H/C/000201	400 IU/ml	Solution for infusion	Intraperitoneal use	vial (glass)	10 ml	1 vial	Insuman Implantable
EU/1/97/030/203	EMEA/H/C/000201	400 IU/ml	Solution for infusion	Intraperitoneal use	vial (glass)	10 ml	5 vials	Insuman Implantable
