ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/15/998/019	EMEA/H/C/003962	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/020	EMEA/H/C/003962	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/021	EMEA/H/C/003962	75 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/022	EMEA/H/C/003962	75 mg	Capsule, hard	Oral use	bottle (HDPE)		200 capsules	Pregabalin Mylan Pharma
EU/1/15/998/023	EMEA/H/C/003962	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		21 capsules	Pregabalin Mylan Pharma
EU/1/15/998/024	EMEA/H/C/003962	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 capsules	Pregabalin Mylan Pharma
EU/1/15/998/025	EMEA/H/C/003962	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Mylan Pharma
EU/1/15/998/026	EMEA/H/C/003962	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 x1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/027	EMEA/H/C/003962	100 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/028	EMEA/H/C/003962	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Mylan Pharma
EU/1/15/998/029	EMEA/H/C/003962	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Mylan Pharma
EU/1/15/998/030	EMEA/H/C/003962	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Mylan Pharma
EU/1/15/998/031	EMEA/H/C/003962	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 x1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/032	EMEA/H/C/003962	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/033	EMEA/H/C/003962	150 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/034	EMEA/H/C/003962	150 mg	Capsule, hard	Oral use	bottle (HDPE)		200 capsules	Pregabalin Mylan Pharma
EU/1/15/998/035	EMEA/H/C/003962	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		21 capsules	Pregabalin Mylan Pharma
EU/1/15/998/036	EMEA/H/C/003962	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 capsules	Pregabalin Mylan Pharma
EU/1/15/998/037	EMEA/H/C/003962	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Mylan Pharma
EU/1/15/998/038	EMEA/H/C/003962	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		84 x1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/039	EMEA/H/C/003962	200 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/040	EMEA/H/C/003962	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Mylan Pharma
EU/1/15/998/041	EMEA/H/C/003962	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Mylan Pharma
EU/1/15/998/042	EMEA/H/C/003962	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Mylan Pharma
EU/1/15/998/043	EMEA/H/C/003962	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/044	EMEA/H/C/003962	225 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/045	EMEA/H/C/003962	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		14 capsules	Pregabalin Mylan Pharma
EU/1/15/998/046	EMEA/H/C/003962	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 capsules	Pregabalin Mylan Pharma
EU/1/15/998/047	EMEA/H/C/003962	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 capsules	Pregabalin Mylan Pharma
EU/1/15/998/048	EMEA/H/C/003962	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		56 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/049	EMEA/H/C/003962	300 mg	Capsule, hard	Oral use	blister (PVC/PVDC/alu)		100 x 1 capsules (unit dose)	Pregabalin Mylan Pharma
EU/1/15/998/050	EMEA/H/C/003962	300 mg	Capsule, hard	Oral use	bottle (HDPE)		200 capsules	Pregabalin Mylan Pharma
