cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
709221	80484	CITICOLINA CINFAMED 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	LABORATORIOS CINFA S.A.	2015-12-15	1	2021-04-12	Autorizado	2021-01-12	1	0	0	0
720391	82773	CITICOLINA FAES 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	FAES FARMA S.A.	2018-06-18	1	2022-07-19	Autorizado	2018-06-18	1	0	0	0
720609	80478	CITICOLINA VIR 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	2015-12-11	1	2018-06-11	Autorizado	2015-12-11	1	0	0	0
722043	80478	CITICOLINA VIR 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.	2015-12-11	1	2018-10-02	Autorizado	2015-12-11	1	0	0	0
724514	78264	CITICOLINA STADA 1000 MG SOLUCIÓN ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	LABORATORIO STADA S.L.	2013-12-05	1	2019-05-28	Autorizado	2013-12-05	1	0	0	0
727183	78261	CITICOLINA RATIOPHARM 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	TEVA PHARMA S.L.U.	2013-12-05	1	2020-03-13	Autorizado	2013-12-05	1	0	0	0
727193	78263	CITICOLINA TEVA-RATIOPHARM 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	TEVA PHARMA S.L.U.	2013-12-05	1	2020-03-13	Autorizado	2013-12-05	1	0	0	0
729674	80484	CITICOLINA CINFAMED 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	LABORATORIOS CINFA S.A.	2015-12-15	1	2021-02-12	Autorizado	2021-01-12	1	0	0	0
730228	80477	CITICOLINA PENSA PHARMA 1000 MG SOLUCION ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	30	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	TOWA PHARMACEUTICAL S.A.	2015-12-11	1	2021-09-06	Autorizado	2015-12-11	1	0	0	0
733070	86655	CITICOLINA KERN PHARMA 1.000 MG SOLUCIÓN ORAL EFG	Citicolina 1.000 mg solución/suspensión oral sobre	1.000 mg	Sobre	10	sobre	CITICOLINA SODICA 1000 mg	VÍA ORAL	SOLUCIÓN ORAL	1	N06BX06 - Citicolina	KERN PHARMA S.L.	2022-03-21	1	2023-03-13	Autorizado	2022-03-22	1	0	0	0
