lipase, porcine pancreas 5000 Ph. Eur.-U	pancreas powder 39.8 - 60.12 milligram
lipase, porcine pancreas 5500 Ph. Eur.-U	pancrelipase 193.8 milligram
lisdexamfetamine 11.49 - 11.5 milligram	lisdexamfetamine dimesilate 20 milligram
lisdexamfetamine 11.56 milligram	lisdexamfetamine dibesilate 25.4 milligram
lisdexamfetamine 17.34 milligram	lisdexamfetamine dibesilate 38.2 milligram
lisdexamfetamine 17.34 milligram	lisdexamfetamine dimesilate 30 milligram
lisdexamfetamine 23.13 milligram	lisdexamfetamine dibesilate 50.9 milligram
lisdexamfetamine 23.18 milligram	lisdexamfetamine dimesilate 40 milligram
lisdexamfetamine 28.83 milligram	lisdexamfetamine dimesilate 50 milligram
lisdexamfetamine 28.91 milligram	lisdexamfetamine dibesilate 63.6 milligram
lisdexamfetamine 34.68 milligram	lisdexamfetamine dimesilate 60 milligram
lisdexamfetamine 34.69 milligram	lisdexamfetamine dibesilate 76.3 milligram
lisdexamfetamine 40.47 milligram	lisdexamfetamine dibesilate 89.1 milligram
lisdexamfetamine 40.52 milligram	lisdexamfetamine dimesilate 70 milligram
lisdexamfetamine 5.8 milligram	lisdexamfetamine dimesilate 10 milligram
lisdexamfetamine dimesilate 20 milligram	lisdexamfetamine diadipate 24.4 milligram
lisdexamfetamine dimesilate 20 milligram	lisdexamfetamine dibesilate 25.4 milligram
lisdexamfetamine dimesilate 30 milligram	lisdexamfetamine dibesilate 38.2 milligram
lisdexamfetamine dimesilate 30 milligram	lisdexamfetamine diadipate 36.6 milligram
lisdexamfetamine dimesilate 40 milligram	lisdexamfetamine dibesilate 50.9 milligram
lisdexamfetamine dimesilate 40 milligram	lisdexamfetamine diadipate 48.8 milligram
lisdexamfetamine dimesilate 50 milligram	lisdexamfetamine diadipate 61 milligram
lisdexamfetamine dimesilate 50 milligram	lisdexamfetamine dibesilate 63.6 milligram
lisdexamfetamine dimesilate 60 milligram	lisdexamfetamine dibesilate 76.3 milligram
lisdexamfetamine dimesilate 60 milligram	lisdexamfetamine diadipate 73.2 milligram
lisdexamfetamine dimesilate 70 milligram	lisdexamfetamine diadipate 85.4 milligram
lisdexamfetamine dimesilate 70 milligram	lisdexamfetamine dibesilate 89.1 milligram
lisinopril (anhydrous) 10 milligram	lisinopril dihydrate 10.86 - 11.11 milligram
lisinopril (anhydrous) 2.5 milligram	lisinopril dihydrate 2.72 - 2.723 milligram
lisinopril (anhydrous) 20 milligram	lisinopril dihydrate 21.72 - 22.22 milligram
lisinopril (anhydrous) 30 milligram	lisinopril dihydrate 32.67 milligram
lisinopril (anhydrous) 5 milligram	lisinopril dihydrate 5.43 - 5.56 milligram
lithium 0.15 millimol	lithium chloride 6.36 milligram
lithium 12 millimol	dilithium sulfate anhydrous 660 milligram
lithium 41.62 milligram	dilithium sulfate anhydrous 333 milligram
lithium 56 milligram	lithium carbonate 300 milligram
lithium 6 millimol	dilithium sulfate anhydrous 333 milligram
lithium 8.1 millimol	lithium carbonate 300 milligram
lithium 83.3 milligram	dilithium sulfate anhydrous 660 milligram
lomitapide 10 milligram	lomitapide mesylate 11.39 milligram
lomitapide 20 milligram	lomitapide mesylate 22.77 milligram
lomitapide 30 milligram	lomitapide mesylate 34.16 milligram
lomitapide 40 milligram	lomitapide mesylate 45.54 milligram
lomitapide 5 milligram	lomitapide mesylate 5.69 milligram
lomitapide 60 milligram	lomitapide mesylate 68.31 milligram
loperamide 1.858 - 1.86 milligram	loperamide hydrochloride 2 milligram
loperamide 186 mikrogram	loperamide hydrochloride 0.2 milligram
loperamide oxide (anhydrous) 1 milligram	loperamide oxide monohydrate 1.04 milligram
loracarbef (anhydrous) 200 milligram	loracarbef monohydrate 210.3 milligram
loracarbef (anhydrous) 400 milligram	loracarbef monohydrate 420.6 milligram
losartan 11.4 - 11.47 milligram	losartan potassium 12.5 milligram
losartan 2.29 milligram	losartan potassium 2.5 milligram
losartan 22.88 - 25.94 milligram	losartan potassium 25 milligram
losartan 45.76 - 78.87 milligram	losartan potassium 50 milligram
losartan 45.88 milligram	losartan potassium 50.01 milligram
losartan 68.81 milligram	losartan potassium 75 milligram
losartan 91.5 - 91.74 milligram	losartan potassium 100 milligram
losartan 91.76 milligram	losartan potassium 100.02 milligram
lovage root 18 milligram	levisticum officinale (lovage) dried root; powder 18 milligram
lovage root 36 milligram	levisticum officinale (lovage) dried root; powder 36 milligram
lumasiran 94.5 milligram	lumasiran sodium 100 milligram
lurasidone 111.75 milligram	lurasidone hydrochloride 120 milligram
lurasidone 149 milligram	lurasidone hydrochloride 160 milligram
lurasidone 18.6 - 18.62 milligram	lurasidone hydrochloride 20 milligram
lurasidone 37.2 - 37.24 milligram	lurasidone hydrochloride 40 milligram
lurasidone 74.49 - 74.5 milligram	lurasidone hydrochloride 80 milligram
lysine 11.1 milligram	lysine acetate 15.66 milligram
lysine 11.2 gram	lysine acetate 15.8 gram
lysine 11.8 gram	lysine acetate 16.7 gram
lysine 2.31 gram	lysine acetate 3.26 gram
lysine 2.31 milligram	lysine hydrochloride 2.885 milligram
lysine 20.01 milligram	lysine hydrochloride 25 milligram
lysine 3.19 milligram	lysine hydrochloride 3.99 milligram
lysine 3.3 milligram	lysine acetate 4.655 milligram
lysine 3.9 milligram	lysine hydrochloride 4.81 milligram
lysine 325 milligram	lysine acetate 480 milligram
lysine 4.06 milligram	lysine hydrochloride 5.07 milligram
lysine 4.46 - 5.46 milligram	lysine hydrochloride 6.82 milligram
lysine 4.52 - 4.546 milligram	lysine hydrochloride 5.68 milligram
lysine 4.93 milligram	lysine hydrochloride 6.16 milligram
lysine 4.98 gram	lysine acetate 7.02 gram
lysine 5.5 - 5.54 milligram	lysine monohydrate 6.18 milligram
lysine 5.6 milligram	lysine monohydrate 6.2 - 6.3 milligram
lysine 5.675 milligram	lysine hydrochloride 7.1 milligram
lysine 5.8 milligram	lysine hydrochloride 7.25 milligram
lysine 6.41 milligram	lysine monohydrate 7.2 milligram
lysine 6.47 gram	lysine acetate 9.13 gram
lysine 6.6 milligram	lysine hydrochloride 8.25 milligram
lysine 6.6 milligram	lysine acetate 9.3 - 9.31 milligram
lysine 6.8 milligram	lysine acetate 9.59 milligram
lysine 6.8 milligram	lysine hydrochloride 8.38 milligram
lysine 6.825 milligram	lysine hydrochloride 8.525 milligram
lysine 65 milligram	lysine acetate 96 milligram
lysine 66 milligram	l-lysine l-glutamate dihydrate 148.9 milligram
lysine 7.95 - 7.964 milligram	lysine hydrochloride 9.95 milligram
lysine 7.96 milligram	lysine monohydrate 8.94 milligram
lysine 7.98 milligram	lysine hydrochloride 9.94 milligram
lysine 75 milligram	lysine acetate 105 milligram
lysine 764.37 mikrogram	lysine hydrochloride 955 mikrogram
lysine 8.64 gram	lysine acetate 12.2 gram
lysine 8.71 gram	lysine acetate 12.19 gram
lysine 8.8 gram	lysine monohydrate 9.88 gram
lysine 9 milligram	lysine hydrochloride 11.3 milligram
lysine 9 milligram	lysine acetate 12.7 milligram
magnesium 0.3 millimol	magnesium chloride hexahydrate 60 milligram
magnesium 1 millimol	magnesium sulphate heptahydrate 246 milligram
magnesium 10 milligram	magnesium chloride hexahydrate 84 milligram
magnesium 118 milligram	magnesium hydroxide 220 milligram
magnesium 12 milligram	magnesium acetate tetrahydrate 0.107 gram
magnesium 15.1 milligram	magnesium chloride hexahydrate 126 milligram
magnesium 20.5 milligram	magnesium carbonate, light 80 milligram
magnesium 250 milligram	magnesium hydroxide 600 milligram
magnesium 300 milligram	magnesium citrate (anhydrous) 1856.6 milligram
magnesium 43.7 milligram	magnesium hydroxide 104 - 104.85 milligram
magnesium 60 milligram	magnesium carbonate, light 235 milligram
magnesium 69 milligram	magnesium hydroxide 165 milligram
magnesium 7.19 - 7.2 milligram	magnesium chloride hexahydrate 60 milligram
magnesium chloride (anhydrous) 0.52 gram	magnesium chloride hexahydrate 1.12 gram
magnesium chloride (anhydrous) 0.8 millimol	magnesium chloride hexahydrate 163 milligram
magnesium chloride (anhydrous) 21.9 milligram	magnesium chloride hexahydrate 46.8 milligram
magnesium chloride (anhydrous) 28.1 milligram	magnesium chloride hexahydrate 60 milligram
magnesium chloride (anhydrous) 76 milligram	magnesium chloride hexahydrate 163 milligram
magnesium sulfate, anhydrous 0.38 gram	magnesium sulphate heptahydrate 0.78 gram
magnesium sulfate, anhydrous 0.449 - 0.629 milligram	magnesium sulphate heptahydrate 0.919 milligram
magnesium sulfate, anhydrous 0.49 gram	magnesium sulphate heptahydrate 1 gram
magnesium sulfate, anhydrous 0.5 millimol	magnesium sulphate heptahydrate 123 milligram
magnesium sulfate, anhydrous 0.931 milligram	magnesium sulphate heptahydrate 1.92 milligram
magnesium sulfate, anhydrous 1.2 milligram	magnesium sulphate heptahydrate 2.47 milligram
magnesium sulfate, anhydrous 1.6 milligram	magnesium sulphate heptahydrate 3.29 milligram
magnesium sulfate, anhydrous 60 milligram	magnesium sulphate heptahydrate 123 milligram
magnesium sulfate, anhydrous 98 mikrogram	magnesium sulphate heptahydrate 200 mikrogram
mangafodipir 6.91 milligram	mangafodipir trisodium 7.57 milligram
manganese 0.5 mikrogram	manganese gluconate 4.052 mikrogram
manganese 10 milligram	manganese carbonate 20.92 milligram
maprotiline 22.1 milligram	maprotiline hydrochloride 25 milligram
maprotiline 66.3 milligram	maprotiline hydrochloride 75 milligram
maralixibat 9.5 milligram	maralixibat chloride 10 milligram
maropitant 10 milligram	maropitant citrate monohydrate 14.48 - 14.492 milligram
maropitant 16 milligram	maropitant citrate monohydrate 23.17 - 23.18 milligram
maropitant 160 milligram	maropitant citrate monohydrate 231.7 - 231.75 milligram
maropitant 24 milligram	maropitant citrate monohydrate 34.755 - 34.762 milligram
maropitant 60 milligram	maropitant citrate monohydrate 86.888 - 86.906 milligram
masitinib 150 milligram	masitinib mesilate 178.9 milligram
masitinib 50 milligram	masitinib mesilate 59.6 milligram
matricaria recutita (matricaria) dried flower 50 milligram	matricaria recutita (matricaria) flower; liquid extract (1:2-4); ethanol 30 % 0.2 milliliter
matricaria recutita (matricaria) dried flower 74 milligram	matricaria recutita (matricaria) flower; liquid extract (1:2-4); ethanol 30 % 0.3 milliliter
meclastine 1 milligram	clemastine fumarate 1.34 milligram
meclastine 50 mikrogram	clemastine fumarate 67 mikrogram
meclozine 21 milligram	meclozine dihydrochloride monohydrate 26 milligram
meclozine dihydrochloride (anhydrous) 25 milligram	meclozine dihydrochloride monohydrate 26 milligram
medetomidine 0.425 milligram	medetomidine hydrochloride 0.5 milligram
medetomidine 0.85 milligram	medetomidine hydrochloride 1 milligram
mefloquine 250 milligram	mefloquine hydrochloride 274.09 milligram
melissa officinalis (melissa) dried leaf 124 milligram	melissa officinalis (melissa) dried leaf; dry extract (5-8:1); ethanol 60 %. the extract contains 30 % excipients 25 milligram
melissa officinalis (melissa) dried leaf 30 milligram	melissa officinalis (melissa) leaf; liquid extract (1:2.5-3.5); ethanol 30 % 0.1 milliliter
melissa officinalis (melissa) dried leaf 320 milligram	melissa officinalis (melissa) leaf; dry extract (4-6:1); ethanol 30 % 80 milligram
melissa officinalis (melissa) dried leaf 42 milligram	melissa officinalis (melissa) leaf; liquid extract (1:2.5-3.5); ethanol 30 % 0.15 milliliter
melissa officinalis (melissa) dried leaf 420 milligram	melissa officinalis (melissa) leaf; dry extract (4.2-6.2:1); methanol 30 % 80 milligram
melissa officinalis (melissa) flower 160 milligram	melissa officinalis (melissa) dried leaf; dry extract (5-8:1); ethanol 60 %. the extract contains 30 % excipients 25 milligram
melissa officinalis (melissa) leaf 180 - 225 milligram	melissa officinalis (melissa) dried leaf; dry extract (4-6:1); water 45 milligram
melissa officinalis (melissa) leaf 320 milligram	melissa officinalis (melissa) leaf; extract (4-6:1); ethanol 30 % 80 milligram
melissa officinalis (melissa) leaf 400 milligram	melissa officinalis (melissa) leaf; dry extract (3.8-5.6:1); methanol 30 % 80 milligram
melperone 22 milligram	melperone hydrochloride 25 milligram
melphalan 200 milligram	melphalan hydrochloride 223.9 milligram
melphalan 50 milligram	melphalan hydrochloride 55.96 - 55.975 milligram
melphalan flufenamide 20 milligram	melphalan flufenamide hydrochloride 21.48 milligram
memantine 12.46 milligram	memantine hydrochloride 15 milligram
memantine 16.62 milligram	memantine hydrochloride 20 milligram
memantine 4.15 - 4.16 milligram	memantine hydrochloride 5 milligram
memantine 8.3 - 8.31 milligram	memantine hydrochloride 10 milligram
mentha piperita (peppermint) dried leaf 10 milligram	mentha piperita (peppermint) leaf; liquid extract (1:2.5-3.5); ethanol 30 % 0.05 milliliter
mentha piperita (peppermint) dried leaf 28 milligram	mentha piperita (peppermint) leaf; liquid extract (1:2.5-3.5); ethanol 30 % 0.1 milliliter
mepacrine 7.9 milligram	mepacrine dihydrochloride dihydrate 10 milligram
mepivacaine 17.4 - 17.42 milligram	mepivacaine hydrochloride 20 milligram
mepivacaine 26.13 milligram	mepivacaine hydrochloride 30 milligram
mepivacaine 4.36 milligram	mepivacaine hydrochloride 5 milligram
mepivacaine 8.71 milligram	mepivacaine hydrochloride 10 milligram
mercaptamine 150 milligram	mercaptamine bitartrate 441.72 milligram
mercaptamine 25 milligram	mercaptamine bitartrate 86 milligram
mercaptamine 3.8 milligram	mercaptamine hydrochloride 5.6 milligram
mercaptamine 300 milligram	mercaptamine bitartrate 884.4 milligram
mercaptamine 50 milligram	mercaptamine bitartrate 147.24 milligram
mercaptamine 75 milligram	mercaptamine bitartrate 221.1 - 258 milligram
mercaptopurine (anhydrous) 17.88 milligram	mercaptopurine monohydrate 20 milligram
mercaptopurine (anhydrous) 44.7 - 44.9 milligram	mercaptopurine monohydrate 50 milligram
meropenem (anhydrous) 1 gram	meropenem trihydrate 1.14 - 1.141 gram
meropenem (anhydrous) 1 gram	meropenem trihydrate 1140.8 - 1140.95 milligram
meropenem (anhydrous) 1000 milligram	meropenem trihydrate 1140 - 1141.56 milligram
meropenem (anhydrous) 2000 milligram	meropenem trihydrate 2280 milligram
meropenem (anhydrous) 500 milligram	meropenem trihydrate 570 - 570.78 milligram
metamizole 441.67 - 443 milligram	metamizole sodium monohydrate 500 milligram
metformin 389.93 - 391.26 milligram	metformin hydrochloride 500 milligram
metformin 58.5 - 663 milligram	metformin hydrochloride 850 milligram
metformin 584.9 - 585 milligram	metformin hydrochloride 750 milligram
metformin 78 - 780.19 milligram	metformin hydrochloride 1000 milligram
methacholine 81.9 milligram	methacholine chloride 100 milligram
methadone 0.89 milligram	methadone hydrochloride 1 milligram
methadone 1.79 milligram	methadone hydrochloride 2 milligram
methadone 107.26 - 107.3 milligram	methadone hydrochloride 120 milligram
methadone 116.2 milligram	methadone hydrochloride 130 milligram
methadone 125.14 milligram	methadone hydrochloride 140 milligram
methadone 13.4 milligram	methadone hydrochloride 15 milligram
methadone 134.1 milligram	methadone hydrochloride 150 milligram
methadone 143 milligram	methadone hydrochloride 160 milligram
methadone 151.96 milligram	methadone hydrochloride 170 milligram
methadone 160.9 milligram	methadone hydrochloride 180 milligram
methadone 169.84 milligram	methadone hydrochloride 190 milligram
methadone 17.87 - 17.88 milligram	methadone hydrochloride 20 milligram
methadone 178.77 milligram	methadone hydrochloride 200 milligram
methadone 22.35 milligram	methadone hydrochloride 25 milligram
methadone 26.82 milligram	methadone hydrochloride 30 milligram
methadone 31.29 milligram	methadone hydrochloride 35 milligram
methadone 35.75 - 35.76 milligram	methadone hydrochloride 40 milligram
methadone 4.47 milligram	methadone hydrochloride 5 milligram
methadone 40.22 milligram	methadone hydrochloride 45 milligram
methadone 44.69 milligram	methadone hydrochloride 50 milligram
methadone 49.16 milligram	methadone hydrochloride 55 milligram
methadone 53.63 milligram	methadone hydrochloride 60 milligram
methadone 62.57 - 62.6 milligram	methadone hydrochloride 70 milligram
methadone 71.5 milligram	methadone hydrochloride 80 milligram
methadone 8.9 - 8.94 milligram	methadone hydrochloride 10 milligram
methadone 80.45 milligram	methadone hydrochloride 90 milligram
methadone 89.39 - 89.4 milligram	methadone hydrochloride 100 milligram
methadone 98.3 - 98.33 milligram	methadone hydrochloride 110 milligram
methenamine 0.44 gram	methenamine hippurate 1 gram
methotrexate 10 milligram	methotrexate disodium 10.96 - 11 milligram
methotrexate 12.5 milligram	methotrexate disodium 13.71 - 13.8 milligram
methotrexate 15 milligram	methotrexate disodium 16.452 - 16.5 milligram
methotrexate 17.5 milligram	methotrexate disodium 19.19 - 19.3 milligram
methotrexate 2.5 milligram	methotrexate disodium 2.74 - 2.742 milligram
methotrexate 20 milligram	methotrexate disodium 21.936 - 22 milligram
methotrexate 22.5 milligram	methotrexate disodium 24.678 - 24.8 milligram
methotrexate 25 milligram	methotrexate disodium 27.42 - 27.5 milligram
methotrexate 27.5 milligram	methotrexate disodium 30.162 milligram
methotrexate 30 milligram	methotrexate disodium 32.904 milligram
methotrexate 50 milligram	methotrexate disodium 54.84 milligram
methotrexate 7.5 milligram	methotrexate disodium 8.22 - 8.3 milligram
methotrexate disodium 10.968 milligram	methotrexate 10 milligram
methotrexate disodium 16.452 milligram	methotrexate 15 milligram
methotrexate disodium 21.936 milligram	methotrexate 20 milligram
methotrexate disodium 27.42 milligram	methotrexate 25 milligram
methotrexate disodium 8.22 - 8.23 milligram	methotrexate 7.5 milligram
methyl aminolevulinate 160 milligram	methylaminolevulinate hydrochloride 200 milligram
methyldopa (anhydrous) 250 milligram	methyldopa (sesquihydrate) 283 milligram
methyldopa (anhydrous) 500 milligram	methyldopa (sesquihydrate) 565 milligram
methylergometrine 0.149 milligram	methylergonovine maleate 0.2 milligram
methylergometrine 93.15 mikrogram	methylergonovine maleate 125 mikrogram
methylphenidate 1.73 milligram	methylphenidate hydrochloride 2 milligram
methylphenidate 15.56 - 16.27 milligram	methylphenidate hydrochloride 18 milligram
methylphenidate 17.29 - 17.4 milligram	methylphenidate hydrochloride 20 milligram
methylphenidate 23.34 - 23.41 milligram	methylphenidate hydrochloride 27 milligram
methylphenidate 25.9 milligram	methylphenidate hydrochloride 29.94 - 30 milligram
methylphenidate 25.94 - 27 milligram	methylphenidate hydrochloride 30 milligram
methylphenidate 31.03 - 31.21 milligram	methylphenidate hydrochloride 36 milligram
methylphenidate 34.58 - 35 milligram	methylphenidate hydrochloride 40 milligram
methylphenidate 39.01 milligram	methylphenidate hydrochloride 45 milligram
methylphenidate 4.32 - 4.35 milligram	methylphenidate hydrochloride 5 milligram
methylphenidate 43.24 - 43.5 milligram	methylphenidate hydrochloride 50 milligram
methylphenidate 46.67 - 46.82 milligram	methylphenidate hydrochloride 54 milligram
methylphenidate 51.88 - 52.2 milligram	methylphenidate hydrochloride 60 milligram
methylphenidate 8.63 milligram	methylphenidate hydrochloride 9.98 milligram
methylphenidate 8.64 - 8.7 milligram	methylphenidate hydrochloride 10 milligram
methylprednisolone 1 gram	methylprednisolone sodium succinate 1.33 gram
methylprednisolone 125 milligram	methylprednisolone sodium succinate 165.74 milligram
methylprednisolone 2 gram	methylprednisolone sodium succinate 2.65 gram
methylprednisolone 35.96 - 36 milligram	methylprednisolone acetate 40 milligram
methylprednisolone 40 milligram	methylprednisolone sodium succinate 53.04 milligram
methylprednisolone 500 milligram	methylprednisolone sodium succinate 662.98 milligram
methylrosanilinium 0.91 milligram	methylrosanilinium chloride 1 milligram
methylrosanilinium 4.6 milligram	methylrosanilinium chloride 5 milligram
methylthioninium 22.15 milligram	methylthioninium chloride 25 milligram
methylthioninium 8.9 milligram	methylthioninium chloride 10 milligram
metoclopramide 0.89 milligram	metoclopramide hydrochloride monohydrate 1.05 milligram
metoclopramide 2.23 milligram	metoclopramide hydrochloride monohydrate 2.634 milligram
metoclopramide 4.4 milligram	metoclopramide hydrochloride monohydrate 5.25 milligram
metoclopramide 4.457 milligram	metoclopramide hydrochloride monohydrate 5.268 milligram
metoclopramide 4.46 milligram	metoclopramide hydrochloride monohydrate 5.27 milligram
metoclopramide 8.9 milligram	metoclopramide hydrochloride monohydrate 10.5 - 10.55 milligram
metoclopramide 8.92 milligram	metoclopramide hydrochloride, anhydrous 10 milligram
metoclopramide 8.92 milligram	metoclopramide hydrochloride monohydrate 10.54 milligram
metoclopramide hydrochloride, anhydrous 1 milligram	metoclopramide hydrochloride monohydrate 1.05 milligram
metoclopramide hydrochloride, anhydrous 10 milligram	metoclopramide hydrochloride monohydrate 10.5 - 10.55 milligram
metoclopramide hydrochloride, anhydrous 2.5 milligram	metoclopramide hydrochloride monohydrate 2.634 milligram
metoclopramide hydrochloride, anhydrous 5 milligram	metoclopramide hydrochloride monohydrate 5.25 - 5.27 milligram
metoprolol 0.78 - 0.781 milligram	metoprolol tartrate 1 milligram
metoprolol 117 milligram	metoprolol succinate 142.5 milligram
metoprolol 155.63 - 156 milligram	metoprolol succinate 190 milligram
metoprolol 156.16 - 156.17 milligram	metoprolol tartrate 200 milligram
metoprolol 19.45 - 20 milligram	metoprolol succinate 23.75 milligram
metoprolol 19.5 milligram	metoprolol succinate 23.75 - 190 milligram
metoprolol 38.907 - 39 milligram	metoprolol succinate 47.5 milligram
metoprolol 39.04 milligram	metoprolol tartrate 50 milligram
metoprolol 77.81 - 77.815 milligram	metoprolol succinate 95 milligram
metoprolol 78 milligram	metoprolol succinate 95 - 190 milligram
metoprolol 78.08 milligram	metoprolol tartrate 100 milligram
metoprolol tartrate 100 milligram	metoprolol succinate 95 milligram
metoprolol tartrate 150 milligram	metoprolol succinate 142.5 milligram
metoprolol tartrate 200 milligram	metoprolol succinate 190 milligram
metoprolol tartrate 25 milligram	metoprolol succinate 23.75 - 190 milligram
metoprolol tartrate 50 milligram	metoprolol succinate 47.5 milligram
metronidazole 250 milligram	metronidazole benzoate 402 milligram
metronidazole 40 milligram	metronidazole benzoate 64 milligram
mexiletine 166.2 - 166.62 milligram	mexiletine hydrochloride 200 milligram
mexiletine 41.55 milligram	mexiletine hydrochloride 50 milligram
mexiletine 83.1 milligram	mexiletine hydrochloride 100 milligram
mianserin 26.36 milligram	mianserin hydrochloride 30 milligram
mianserin 52.73 milligram	mianserin hydrochloride 60 milligram
mianserin 8.79 - 8.8 milligram	mianserin hydrochloride 10 milligram
micafungin 100 milligram	micafungin sodium 101.72 - 101.73 milligram
micafungin 50 milligram	micafungin sodium 50.86 - 50.87 milligram
miconazole 15.1 milligram	miconazole nitrate 17.1 milligram
miconazole 17.37 - 17.4 milligram	miconazole nitrate 20 milligram
miconazole 19.96 - 19.98 milligram	miconazole nitrate 23 milligram
midazolam 1 milligram	midazolam hydrochloride 1.1 - 1.11 milligram
midazolam 10 milligram	midazolam hydrochloride 11.12 milligram
midazolam 10 milligram	midazolam maleate 13.6 milligram
midazolam 15 milligram	midazolam maleate 20.34 milligram
midazolam 2 milligram	midazolam hydrochloride 2.22 milligram
midazolam 2.5 milligram	midazolam maleate 3.4 milligram
midazolam 2.5 milligram	midazolam hydrochloride 2.78 milligram
midazolam 3.75 milligram	midazolam hydrochloride 4.17 milligram
midazolam 5 milligram	midazolam hydrochloride 5.56 - 5.6 milligram
midazolam 5 milligram	midazolam maleate 6.8 milligram
midazolam 7.5 milligram	midazolam maleate 10.2 milligram
midazolam 7.5 milligram	midazolam hydrochloride 8.34 milligram
midodrine 2.19 - 2.2 milligram	midodrine hydrochloride 2.5 milligram
midodrine 4.37 - 4.4 milligram	midodrine hydrochloride 5 milligram
mifamurtide 3.93 milligram	mifamurtide sodium hydrated 4 milligram
migalastat 123 milligram	migalastat hydrochloride 150 milligram
milrinone 1 milligram	milrinone lactate 1.43 milligram
mitapivat 20 milligram	mitapivat hemisulfate sesquihydrate 23.4 milligram
mitapivat 5 milligram	mitapivat hemisulfate sesquihydrate 5.85 milligram
mitapivat 50 milligram	mitapivat hemisulfate sesquihydrate 58.5 milligram
mitoxantrone 2 milligram	mitoxantrone hydrochloride 2.32 - 2.328 milligram
mivacurium 2 milligram	mivacurium chloride 2.14 milligram
momelotinib 100 milligram	momelotinib dihydrochloride monohydrate 121.94 milligram
momelotinib 150 milligram	momelotinib dihydrochloride monohydrate 182.91 milligram
momelotinib 200 milligram	momelotinib dihydrochloride monohydrate 243.88 milligram
mometasone furoate 0.855 milligram	mometasone furoate monohydrate 0.88 milligram
mometasone furoate 2.1 milligram	mometasone furoate monohydrate 2.2 milligram
mometasone furoate 25 mikrogram	mometasone furoate monohydrate 25.86 mikrogram
mometasone furoate 50 mikrogram	mometasone furoate monohydrate 0.052 milligram
mometasone furoate 50 mikrogram	mometasone furoate monohydrate 51.73 - 52 mikrogram
monensin 32.4 gram	monensin sodium 35.16 gram
montelukast 10 milligram	montelukast sodium 10.375 - 10.4 milligram
montelukast 4 milligram	montelukast sodium 4.15 - 4.2 milligram
montelukast 5 milligram	montelukast sodium 5.19 - 5.2 milligram
morantel 11.8 gram	morantel tartrate 19.8 gram
morphine 0.3 - 0.304 milligram	morphine hydrochloride trihydrate 0.4 milligram
morphine 0.759 - 0.76 milligram	morphine hydrochloride trihydrate 1 milligram
morphine 1.5 - 1.519 milligram	morphine hydrochloride trihydrate 2 milligram
morphine 1.5 milligram	morphine sulphate (pentahydrate) 2 milligram
morphine 10 milligram	opium tincture, standardised 1 gram
morphine 10 milligram	opium tincture, standardised 1 milliliter
morphine 112.5 milligram	morphine sulphate (pentahydrate) 150 milligram
morphine 15 milligram	morphine sulphate (pentahydrate) 20 milligram
morphine 15.18 - 15.2 milligram	morphine hydrochloride trihydrate 20 milligram
morphine 150 milligram	morphine sulphate (pentahydrate) 200 milligram
morphine 152 milligram	morphine hydrochloride trihydrate 200 milligram
morphine 22.5 milligram	morphine sulphate (pentahydrate) 30 milligram
morphine 22.8 milligram	morphine hydrochloride trihydrate 30 milligram
morphine 23 mikrogram	morphine hydrochloride trihydrate 30 mikrogram
morphine 3.75 milligram	morphine sulphate (pentahydrate) 5 milligram
morphine 3.79 - 3.8 milligram	morphine hydrochloride trihydrate 5 milligram
morphine 4.5 milligram	morphine sulphate (pentahydrate) 6 milligram
morphine 45 milligram	morphine sulphate (pentahydrate) 60 milligram
morphine 45.6 milligram	morphine hydrochloride trihydrate 60 milligram
morphine 5.01 milligram	morphine hydrochloride trihydrate 6.6 milligram
morphine 67.5 milligram	morphine sulphate (pentahydrate) 90 milligram
morphine 7.5 milligram	morphine sulphate (pentahydrate) 10 milligram
morphine 7.59 - 7.6 milligram	morphine hydrochloride trihydrate 10 milligram
morphine 75 milligram	morphine sulphate (pentahydrate) 100 milligram
morphine 76 milligram	morphine hydrochloride trihydrate 100 milligram
morphine 9.87 milligram	morphine hydrochloride trihydrate 13 milligram
morphine 90 milligram	morphine sulphate (pentahydrate) 120 milligram
moxifloxacin 400 milligram	moxifloxacin hydrochloride 435 - 454.75 milligram
moxifloxacin 5 milligram	moxifloxacin hydrochloride 5.45 milligram
moxifloxacin hydrochloride 436.4 milligram	moxifloxacin 400 milligram
mustine 160 mikrogram	mustine hydrochloride 200 mikrogram
mycophenolic acid 180 milligram	sodium mycophenolate 192.35 - 192.4 milligram
mycophenolic acid 360 milligram	sodium mycophenolate 384.7 - 384.8 milligram
n-methylhyoscine 0.13 milligram	hyoscine methonitrate 0.15 milligram
n-methylhyoscine 0.42 milligram	hyoscine methonitrate 0.5 milligram
n-methylhyoscine 2.1 milligram	hyoscine methonitrate 2.5 milligram
nalbuphine 9.074 milligram	nalbuphine hydrochloride 10 milligram
naldemedine 200 mikrogram	naldemedine tosylate 260.4 mikrogram
nalmefene 18.06 milligram	nalmefene hydrochloride dihydrate 21.917 milligram
nalmefene hydrochloride anhydrous 20 milligram	nalmefene hydrochloride dihydrate 21.917 milligram
naloxegol 12.5 milligram	naloxegol oxalate 14.2 milligram
naloxegol 25 milligram	naloxegol oxalate 28.5 milligram
naloxone 0.18 milligram	naloxone hydrochloride dihydrate 0.22 milligram
