ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/21/1588/015	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		10 tablets	Rivaroxaban Viatris
EU/1/21/1588/016	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		30 tablets	Rivaroxaban Viatris
EU/1/21/1588/017	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		100 tablets	Rivaroxaban Viatris
EU/1/21/1588/018	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		10 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/019	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		28 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/020	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		30 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/021	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		50 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/022	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		98 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/023	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		100 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/024	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	bottle (HDPE)		98 tablets	Rivaroxaban Viatris
EU/1/21/1588/025	EMEA/H/C/005600	10 mg	Film-coated tablet	Oral use	bottle (HDPE)		100 tablets	Rivaroxaban Viatris
EU/1/21/1588/026	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		14 tablets	Rivaroxaban Viatris
EU/1/21/1588/027	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		28 tablets	Rivaroxaban Viatris
EU/1/21/1588/028	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		30 tablets	Rivaroxaban Viatris
EU/1/21/1588/029	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		42 tablets	Rivaroxaban Viatris
EU/1/21/1588/030	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		98 tablets	Rivaroxaban Viatris
EU/1/21/1588/031	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		100 tablets	Rivaroxaban Viatris
EU/1/21/1588/032	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		14 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/033	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		28 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/034	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		30 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/035	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		42 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/036	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		50 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/037	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		98 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/038	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		100 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/039	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	bottle (HDPE)		98 tablets	Rivaroxaban Viatris
EU/1/21/1588/040	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	bottle (HDPE)		100 tablets	Rivaroxaban Viatris
EU/1/21/1588/041	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		14 tablets	Rivaroxaban Viatris
EU/1/21/1588/042	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		28 tablets	Rivaroxaban Viatris
EU/1/21/1588/043	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		30 tablets	Rivaroxaban Viatris
EU/1/21/1588/044	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		98 tablets	Rivaroxaban Viatris
EU/1/21/1588/045	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		100 tablets	Rivaroxaban Viatris
EU/1/21/1588/046	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		14 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/047	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		28 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/048	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		30 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/049	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		50 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/050	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		90 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/051	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	Blister (PVC/PVdC/alu)		98 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/052	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		100 x 1 tablets (unit dose)	Rivaroxaban Viatris
EU/1/21/1588/053	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	bottle (HDPE)		98 tablets	Rivaroxaban Viatris
EU/1/21/1588/054	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	bottle (HDPE)		100 tablets	Rivaroxaban Viatris
EU/1/21/1588/055	EMEA/H/C/005600	15 mg + 20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		Initiation pack: 49 tablets (42 x 15 mg + 7 x 20 mg)	Rivaroxaban Viatris
EU/1/21/1588/056	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		14 tablets (calendar)	Rivaroxaban Viatris
EU/1/21/1588/057	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		28 tablets (calendar)	Rivaroxaban Viatris
EU/1/21/1588/058	EMEA/H/C/005600	20 mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		98 tablets (calendar)	Rivaroxaban Viatris
EU/1/21/1588/059	EMEA/H/C/005600	15 mg	Film-coated tablet	Oral use	bottle (HDPE)		30 tablets	Rivaroxaban Viatris
EU/1/21/1588/060	EMEA/H/C/005600	20mg	Film-coated tablet	Oral use	bottle (HDPE)		30 tablets	Rivaroxaban Viatris
EU/1/21/1588/061	EMEA/H/C/005600	2.5mg	Film-coated tablet	Oral use	bottle (HDPE)		250 tablets	Rivaroxaban Viatris
EU/1/21/1588/062	EMEA/H/C/005600	10mg	Film-coated tablet	Oral use	bottle (HDPE)		250 tablets	Rivaroxaban Viatris
EU/1/21/1588/063	EMEA/H/C/005600	15mg	Film-coated tablet	Oral use	bottle (HDPE)		250 tablets	Rivaroxaban Viatris
EU/1/21/1588/064	EMEA/H/C/005600	20mg	Film-coated tablet	Oral use	bottle (HDPE)		250 tablets	Rivaroxaban Viatris
EU/1/21/1588/065	EMEA/H/C/005600	10mg	Film-coated tablet	Oral use	blister (PVC/PVdC/alu)		5 tablets	Rivaroxaban Viatris
