cod_nacion	nro_definitivo	des_nomco	des_dcp	des_dosific	envase	contenido	unidad_contenido	principios_activos	vias_administracion	forma_farmaceutica	nro_pactiv	atc	laboratorio_titular	fecha_autorizacion	sw_comercializado	fec_comer	situacion_registro	fecha_situacion_registro	sw_receta	sw_base_a_plantas	biosimilar	radiofarmaco
891598	63233	CAPD/DPCA 17 SOLUCION PARA DIALISIS PERITONEAL	Soluciones para diálisis peritoneal hipertónicas	N/A (más de 4 PA)	Bolsa	4	bolsa perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAPERITONEAL	SOLUCION PARA DIALISIS PERITONEAL	5	B05DB91 - Glucosa con electrolitos, dialisis peritoneal hipertonica	FRESENIUS MEDICAL CARE DEUTSCHLAND GMBH	2000-07-19	1	2011-10-10	Autorizado	2000-07-19	1	0	0	0
891606	63234	CAPD/DPCA 18 SOLUCION PARA DIALISIS PERITONEAL	Soluciones para diálisis peritoneal hipertónicas	N/A (más de 4 PA)	Bolsa	4	bolsa perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAPERITONEAL	SOLUCION PARA DIALISIS PERITONEAL	5	B05DB91 - Glucosa con electrolitos, dialisis peritoneal hipertonica	FRESENIUS MEDICAL CARE DEUTSCHLAND GMBH	2000-07-14	1	2011-10-10	Autorizado	2000-07-14	1	0	0	0
891614	63235	CAPD/DPCA 19 SOLUCION PARA DIALISIS PERITONEAL	Soluciones para diálisis peritoneal hipertónicas	N/A (más de 4 PA)	Bolsa	4	bolsa perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAPERITONEAL	SOLUCION PARA DIALISIS PERITONEAL	6	B05DB91 - Glucosa con electrolitos, dialisis peritoneal hipertonica	FRESENIUS MEDICAL CARE DEUTSCHLAND GMBH	2000-07-14	1	2011-10-10	Autorizado	2000-07-14	1	0	0	0
901496	50169	VINCISEPTIL ÓTICO GOTAS ÓTICAS EN SOLUCIÓN	Fluocinolona + antibióticos (producto combinado)  líquido ótico	N/A (más de 4 PA)	Frasco	10	ml	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA ÓTICA	GOTAS ÓTICAS EN SOLUCIÓN	5	S02CA05 - Fluocinolona, acetonido y antiinfecciosos	LABORATORIOS SALVAT S.A.	1972-05-01	0	2011-07-04	Suspenso	2024-05-30	1	0	0	0
916445	64355	OLICLINOMEL N4-550E EMULSION PARA PERFUSION	Soluciones para nutrición parenteral	N/A (más de 4 PA)	Bolsa	4	bolsa perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	EMULSIÓN PARA PERFUSIÓN	22	B05BA10 - Combinaciones	BAXTER S.L.	2001-11-02	0	2017-07-13	Anulado	2017-07-13	1	0	0	0
917914	37453	ANGINOVAG SOLUCION PARA PULVERIZACION BUCAL	Mezcla de principios activos antisépticos (producto combinado)  pulverización bucal	N/A (más de 4 PA)	Frasco	20	ml	N/A (más de 4 PA) N/A (más de 4 PA)	USO BUCOFARÍNGEO	SOLUCIÓN PARA PULVERIZACIÓN BUCAL	5	R02AB02 - Tirotricina	FERRER INTERNACIONAL S.A.	1962-02-01	1	2011-10-24	Autorizado	1962-02-01	1	0	0	0
935890	54938	PROTHROMPLEX 600 UI/20 ml POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE	Complejo protrombínico + Antitrombina III (producto combinado) 600 UI inyectable	N/A (más de 4 PA)	Vial	1	vial para inyección	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAVENOSA	POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE	7	B02BD01 - Factores de la coagulacion IX, II, VII y X en combinacion	SHIRE PHARMACEUTICALS IRELAND LIMITED	1980-10-01	0	2018-07-19	Anulado	2018-07-19	1	0	0	0
944397	65535	NUTRINEAL PD4 CON 1,1% DE AMINOACIDOS CLEAR-FLEX, SOLUCION PARA DIALISIS PERITONEAL	Soluciones para diálisis peritoneal hipertónicas	N/A (más de 4 PA)	Bolsa	1	bolsa perfusión	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA INTRAPERITONEAL	SOLUCION PARA DIALISIS PERITONEAL	19	B05DB92 - Aminoacidos, dialisis peritoneal hipertonica	BAXTER S.L.	2003-10-07	0	2017-05-25	Anulado	2017-05-25	1	0	0	0
952333	45173	TULGRASUM CICATRIZANTE	Benzalconio cloruro + aminácidos citratizantes (producto combinado)  apósito	N/A (más de 4 PA)	Sobre	20	apósito	N/A (más de 4 PA) N/A (más de 4 PA)	USO CUTÁNEO	APÓSITO IMPREGNADO	5	D09AA61 - Benzalconio cloruro de, combinaciones con, en aposito	LABORATORIO FARMACEUTICO S.I.T. - SPECIALITA' IGIENICO TERAPEUTICHE S.R.L.	1968-01-01	0	2017-04-12	Anulado	2017-04-12	0	0	0	0
961557	50441	BLASGINA OVULOS VAGINALES	Antibióticos + Antimicótico + Centella asiática (producto combinado)  óvulo/cáspula/comprimido vaginal	N/A (más de 4 PA)	Blister	10	óvulo	N/A (más de 4 PA) N/A (más de 4 PA)	VÍA VAGINAL	ÓVULO	5	G01AF20 - Combinaciones de derivados imidazolicos	ALMIRALL S.A.	1972-09-01	1	2012-01-02	Autorizado	1972-09-01	1	0	0	0
