ma_number	ema_product_number	strength	pharmaceutical_form	route_of_administration	packaging	content	pack_size	product_name
EU/1/11/730/046	EMEA/H/C/002017	300 mg / 10 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/alu/PVC)		28 tablets	Rasitrio
EU/1/11/730/047	EMEA/H/C/002017	300 mg / 10 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/alu/PVC)		56 tablets	Rasitrio
EU/1/11/730/048	EMEA/H/C/002017	300 mg / 10 mg / 12.5 mg	Film-coated tablet	Oral use	blister (PA/alu/PVC)		98 (2x49) tablets (multipack)	Rasitrio
EU/1/11/730/049	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		14 tablets	Rasitrio
EU/1/11/730/050	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		28 tablets	Rasitrio
EU/1/11/730/051	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		30 tablets	Rasitrio
EU/1/11/730/052	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		56 tablets	Rasitrio
EU/1/11/730/053	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		90 tablets	Rasitrio
EU/1/11/730/054	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		98 tablets	Rasitrio
EU/1/11/730/055	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		56x1 tablet (unit dose)	Rasitrio
EU/1/11/730/056	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PCTFE/PVC)		98 (2x49x1) tablets (multipack) (unit dose)	Rasitrio
EU/1/11/730/057	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/alu/PVC)		14 tablets	Rasitrio
EU/1/11/730/058	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/alu/PVC)		28 tablets	Rasitrio
EU/1/11/730/059	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/alu/PVC)		56 tablets	Rasitrio
EU/1/11/730/060	EMEA/H/C/002017	300 mg / 10 mg / 25 mg	Film-coated tablet	Oral use	blister (PA/alu/PVC)		98 (2x49) tablets (multipack)	Rasitrio
